equipe,player_name,player_id,player_country_code,positions,age,per90_gls,per90_ast,per90_non_pen_gls,per90_xg,per90_xag,per90_non_pen_xg,pct_sot,per90_sh,per90_sot,gls_per_sh,npxg_per_sh,pct_pass_cmp,pct_pass_cmp_s,pct_pass_cmp_m,pct_pass_cmp_l,per90_sca,per90_gca,pct_tkl_drb_suc,pct_take_on_suc,pct_take_on_tkld,pct_squad_min,per90_plus_minus,per90_on_off,per90_x_plus_minus,per90_x_on_off,pct_air_dual_won,gls_and_ast_per90,pk_made_per90,pk_att_per90,yellow_cards_per90,red_cards_per90,carries_prog_per90,passes_prog_per90,fk_sh_per90,gls_xg_diff_per90,non_pen_gls_xg_diff_per90,pass_cmp_per90,pass_att_per90,pass_ttl_dist_per90,pass_cmp_s_per90,pass_att_s_per90,pass_cmp_m_per90,pass_att_m_per90,pass_cmp_l_per90,pass_att_l_per90,xa_per90,ast_xag_diff_per90,pass_prog_per90,pass_prog_ttl_dist_per90,key_passes_per90,pass_fthird_per90,pass_opp_box_per90,cross_opp_box_per90,pass_live_per90,pass_dead_per90,pass_fk_per90,through_balls_per90,switches_per90,crosses_per90,pass_offside_per90,pass_blocked_per90,throw_ins_per90,ck_per90,ck_in_swinger_per90,ck_out_swinger_per90,ck_straight_per90,ttl_sca_per90,pass_live_sca_per90,pass_dead_sca_per90,take_on_sca_per90,sh_sca_per90,fld_sca_per90,def_sca_per90,pass_live_gca_per90,pass_dead_gca_per90,take_on_gca_per90,sh_gca_per90,fld_gca_per90,def_gca_per90,tkl_per90,tkl_won_per90,tkl_def_third_per90,tkl_mid_third_per90,tkl_att_third_per90,tkl_drb_per90,tkl_drb_att_per90,blocks_per90,sh_blocked_per90,int_per90,tkl_plus_int_per90,clearances_per90,def_error_per90,touches_per90,touch_def_box_per90,touch_def_third_per90,touch_mid_third_per90,touch_fthird_per90,touch_opp_box_per90,touch_live_per90,take_on_att_per90,take_on_suc_per90,take_on_tkld_per90,carries_per90,ttl_carries_dist_per90,ttl_carries_prog_dist_per90,carries_fthird_per90,carries_opp_box_per90,carries_miscontrolled_per90,carries_dispossessed_per90,pass_recvd_per90,pass_prog_rcvd_per90,team_gls_on_pitch_per90,team_gls_ag_on_pitch_per90,team_xg_on_pitch_per90,team_xg_ag_on_pitch_per90,second_yellow_cards_per90,fls_com_per90,fls_drawn_per90,offside_per90,pk_won_per90,pk_conceded_per90,og_per90,ball_recov_per90,air_dual_won_per90,air_dual_lost_per90
Saint,Florian Tardieu,ed39121c,FRA,MF,32.0,0.14,0.29,0.14,0.05,0.1,0.05,18.8,1.15,0.22,0.13,0.04,85.8,92.9,88.5,57.7,3.48,0.39,35.3,23.1,69.2,40.9,-0.72,0.67,-1.22,-0.17,63.6,0.43130990415335463,0.0,0.0,0.0,0.0,0.7907348242811502,9.992012779552716,0.0,0.10063897763578274,0.10063897763578274,62.468051118210866,72.81948881789137,1000.5670926517572,32.70766773162939,35.22364217252396,23.86581469648562,26.956869009584665,4.313099041533547,7.476038338658147,0.11501597444089456,0.1940894568690096,9.992012779552716,375.88658146964855,1.365814696485623,9.129392971246006,1.7252396166134185,0.0,68.50638977635782,4.097444089456869,2.1565495207667733,0.28753993610223644,0.43130990415335463,1.7252396166134185,0.21565495207667731,0.5031948881789138,0.7907348242811502,1.1501597444089458,0.5031948881789138,0.21565495207667731,0.0,3.2348242811501597,2.803514376996805,0.14376996805111822,0.0,0.07188498402555911,0.14376996805111822,0.07188498402555911,0.28753993610223644,0.07188498402555911,0.0,0.0,0.0,0.0,1.293929712460064,1.0063897763578276,0.43130990415335463,0.646964856230032,0.21565495207667731,0.43130990415335463,1.2220447284345048,1.293929712460064,0.35942492012779553,1.0782747603833867,2.3722044728434506,1.5095846645367412,0.0,82.02076677316293,3.0191693290734825,14.44888178913738,46.29392971246006,21.924920127795527,1.1501597444089458,82.02076677316293,0.9345047923322684,0.21565495207667731,0.646964856230032,42.98722044728434,156.9968051118211,74.40095846645367,1.2220447284345048,0.0,1.0782747603833867,0.646964856230032,60.814696485623,3.1629392971246006,1.293929712460064,2.012779552715655,1.0710862619808306,2.1996805111821085,0.0,0.7188498402555911,1.0063897763578276,0.07188498402555911,0.0,0.07188498402555911,0.0,5.966453674121405,1.0063897763578276,0.5750798722044729
Le Havre,Arouna Sangante,17bb562c,SEN,DF,22.0,0.22,0.0,0.22,0.07,0.01,0.07,57.1,0.51,0.29,0.43,0.14,87.1,90.4,94.1,49.4,0.87,0.0,58.8,83.3,16.7,40.7,-0.8,0.2,-0.3,0.56,60.0,0.2170418006430868,0.0,0.0,0.28938906752411575,0.07234726688102894,0.7958199356913184,3.472668810289389,0.0,0.14469453376205788,0.14469453376205788,50.136655948553056,57.58842443729903,941.2379421221865,16.278135048231512,18.014469453376204,30.241157556270096,32.12218649517685,3.1832797427652735,6.438906752411576,0.007234726688102894,-0.007234726688102894,3.472668810289389,320.64308681672026,0.2170418006430868,3.40032154340836,0.2170418006430868,0.07234726688102894,53.60932475884244,3.834405144694534,1.9533762057877813,0.0,0.07234726688102894,0.14469453376205788,0.14469453376205788,0.2170418006430868,1.5916398713826367,0.0,0.0,0.0,0.0,0.8681672025723473,0.7234726688102894,0.14469453376205788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8086816720257235,1.157556270096463,0.7958199356913184,1.0128617363344052,0.0,0.7234726688102894,1.229903536977492,0.7958199356913184,0.3617363344051447,1.5192926045016077,3.327974276527331,4.702572347266881,0.2170418006430868,68.65755627009646,6.872990353697749,32.556270096463024,33.135048231511256,3.472668810289389,1.085209003215434,68.65755627009646,0.4340836012861736,0.3617363344051447,0.07234726688102894,39.5016077170418,197.58038585209005,103.02250803858522,0.3617363344051447,0.0,0.8681672025723473,0.5064308681672026,45.21704180064309,0.2170418006430868,1.229903536977492,2.0257234726688105,1.229903536977492,1.5265273311897107,0.0,1.5916398713826367,1.157556270096463,0.07234726688102894,0.0,0.0,0.0,3.834405144694534,2.387459807073955,1.5916398713826367
Brest,Abdallah Sima,fdbde523,SEN,"FW,MF",23.0,0.51,0.15,0.51,0.43,0.07,0.43,48.6,2.69,1.31,0.19,0.16,69.6,77.6,68.6,80.0,2.04,0.22,36.4,26.1,56.5,40.5,-0.58,-0.63,-0.31,0.07,48.2,0.654281098546042,0.0,0.0,0.14539579967689822,0.0,2.617124394184168,1.7447495961227786,0.0,0.07996768982229403,0.07996768982229403,16.793214862681744,24.135702746365105,228.2714054927302,10.323101777059774,13.303715670436187,5.234248788368336,7.633279483037157,0.5815831987075929,0.7269789983844911,0.0654281098546042,0.07269789983844911,1.7447495961227786,47.980613893376415,0.9450726978998385,0.9450726978998385,0.43618739903069464,0.07269789983844911,23.77221324717286,0.36348949919224555,0.14539579967689822,0.0,0.07269789983844911,1.1631663974151858,0.0,1.0904684975767367,0.21809369951534732,0.0,0.0,0.0,0.0,2.035541195476575,1.4539579967689822,0.0,0.07269789983844911,0.29079159935379645,0.21809369951534732,0.0,0.14539579967689822,0.0,0.0,0.0,0.07269789983844911,0.0,1.0904684975767367,0.7996768982229402,0.14539579967689822,0.36348949919224555,0.5815831987075929,0.29079159935379645,0.7996768982229402,0.654281098546042,0.07269789983844911,0.07269789983844911,1.1631663974151858,0.654281098546042,0.0,37.07592891760905,0.7269789983844911,4.798061389337641,14.103392568659128,18.610662358642973,4.798061389337641,37.07592891760905,1.6720516962843295,0.43618739903069464,0.9450726978998385,21.736672051696285,145.25040387722132,51.68820678513732,1.1631663974151858,1.4539579967689822,3.852988691437803,1.5993537964458804,27.479806138933764,6.688206785137318,1.5993537964458804,2.1809369951534734,1.4394184168012925,1.7520193861066236,0.0,1.1631663974151858,1.8174474959612277,0.29079159935379645,0.0,0.0,0.0,4.434571890145396,2.9806138933764137,3.1987075928917608
Lyon,Tanner Tessmann,ac277993,USA,MF,22.0,0.07,0.0,0.07,0.07,0.05,0.07,55.6,1.31,0.73,0.06,0.05,89.4,91.7,95.5,69.7,1.31,0.07,48.0,50.0,45.0,40.3,0.66,0.16,0.45,0.04,17.4,0.07293354943273905,0.0,0.0,0.2188006482982172,0.0,0.8022690437601296,4.084278768233387,0.0,0.0,0.0,49.959481361426256,55.86709886547812,853.5413290113452,24.06807131280389,26.256077795786062,20.056726094003242,21.00486223662885,4.521880064829822,6.491085899513776,0.05834683954619125,-0.04376012965964344,4.084278768233387,194.29497568881686,0.5105348460291734,4.667747163695299,0.2188006482982172,0.0,54.55429497568882,1.312803889789303,0.5105348460291734,0.07293354943273905,1.1669367909238249,1.0210696920583469,0.0,0.5105348460291734,0.3646677471636953,0.3646677471636953,0.2188006482982172,0.1458670988654781,0.0,1.312803889789303,0.7293354943273906,0.1458670988654781,0.1458670988654781,0.07293354943273905,0.1458670988654781,0.07293354943273905,0.0,0.0,0.0,0.0,0.07293354943273905,0.0,1.8233387358184765,1.0940032414910859,0.8022690437601296,0.7293354943273906,0.2917341977309562,0.8752025931928687,1.8233387358184765,0.9481361426256077,0.5105348460291734,1.385737439222042,3.2090761750405186,2.115072933549433,0.07293354943273905,66.73419773095624,3.5737439222042138,16.482982171799026,38.36304700162074,12.690437601296596,1.4586709886547813,66.73419773095624,1.4586709886547813,0.7293354943273906,0.6564019448946515,41.93679092382496,186.05348460291734,85.11345218800648,1.1669367909238249,0.07293354943273905,0.8752025931928687,0.8022690437601296,49.52188006482982,1.9692058346839547,1.9692058346839547,1.312803889789303,1.6337115072933548,1.1815235008103728,0.0,1.0210696920583469,1.0210696920583469,0.0,0.0,0.0,0.0,4.594813614262561,0.2917341977309562,1.385737439222042
Rennes,Lilian Brassier,5b146df3,FRA,DF,24.0,0.07,0.07,0.07,0.11,0.02,0.11,7.1,1.02,0.07,0.07,0.11,85.6,92.2,91.5,56.3,1.6,0.07,81.8,50.0,0.0,40.3,0.29,0.44,0.22,0.23,78.9,0.1458670988654781,0.0,0.0,0.07293354943273905,0.0,1.5316045380875203,5.47001620745543,0.0,-0.03646677471636953,-0.03646677471636953,57.39870340356564,67.0259319286872,1079.5623987034035,19.837925445705025,21.515397082658023,31.580226904376012,34.497568881685574,5.178282009724473,9.189627228525122,0.029173419773095625,0.05105348460291734,5.47001620745543,407.55267423014584,0.4376012965964344,6.19935170178282,0.4376012965964344,0.07293354943273905,64.32739059967585,2.479740680713128,1.9692058346839547,0.07293354943273905,0.5834683954619124,0.6564019448946515,0.2188006482982172,0.5834683954619124,0.2188006482982172,0.0,0.0,0.0,0.0,1.6045380875202593,1.1669367909238249,0.07293354943273905,0.0,0.2188006482982172,0.1458670988654781,0.0,0.07293354943273905,0.0,0.0,0.0,0.0,0.0,1.0940032414910859,0.8752025931928687,0.8022690437601296,0.2917341977309562,0.0,0.6564019448946515,0.8022690437601296,1.239870340356564,0.7293354943273906,1.6045380875202593,2.6985413290113454,4.521880064829822,0.07293354943273905,77.16369529983793,7.1474878444084275,32.090761750405186,38.58184764991896,7.220421393841167,1.1669367909238249,77.16369529983793,0.2917341977309562,0.1458670988654781,0.0,45.94813614262561,251.62074554294975,132.15559157212317,1.239870340356564,0.07293354943273905,0.4376012965964344,0.07293354943273905,56.74230145867099,0.8022690437601296,1.6774716369529983,1.385737439222042,1.713938411669368,1.5024311183144248,0.0,0.6564019448946515,0.8752025931928687,0.0,0.0,0.07293354943273905,0.0,4.303079416531604,2.1880064829821717,0.5834683954619124
Montpellier,Falaye Sacko,6388e356,MLI,DF,29.0,0.0,0.07,0.0,0.0,0.01,0.0,34.3,0.0,0.0,0.08,0.09,83.6,90.8,86.5,56.7,1.57,0.08,47.4,22.2,77.8,40.3,-1.97,-0.54,-1.19,-0.49,36.4,0.072992700729927,0.0,0.0,0.072992700729927,0.0,1.532846715328467,4.306569343065694,0.0,0.0,0.0,39.56204379562044,47.2992700729927,646.2043795620438,18.686131386861312,20.583941605839417,17.37226277372263,20.072992700729927,2.4817518248175183,4.37956204379562,0.014598540145985401,0.058394160583941604,4.306569343065694,239.7080291970803,0.5109489051094891,2.7007299270072993,0.145985401459854,0.072992700729927,39.416058394160586,7.883211678832117,0.8029197080291971,0.0,0.145985401459854,0.8759124087591241,0.0,1.0218978102189782,7.08029197080292,0.0,0.0,0.0,0.0,1.4598540145985401,1.3868613138686132,0.072992700729927,0.0,0.0,0.0,0.0,0.072992700729927,0.0,0.0,0.0,0.0,0.0,1.0218978102189782,0.583941605839416,0.656934306569343,0.291970802919708,0.072992700729927,0.656934306569343,1.3868613138686132,1.2408759124087592,0.5109489051094891,0.948905109489051,1.9708029197080292,1.532846715328467,0.0,53.57664233576642,2.9197080291970803,15.547445255474452,26.861313868613138,11.897810218978103,0.583941605839416,53.57664233576642,0.656934306569343,0.145985401459854,0.5109489051094891,27.080291970802918,135.1824817518248,69.78102189781022,0.8759124087591241,0.291970802919708,0.656934306569343,0.072992700729927,30.72992700729927,2.4817518248175183,0.583941605839416,2.5547445255474455,0.7883211678832118,1.8905109489051095,0.0,1.094890510948905,0.43795620437956206,0.072992700729927,0.0,0.145985401459854,0.0,3.795620437956204,0.583941605839416,1.0218978102189782
Monaco,Mika Biereth,a1d95db3,DEN,FW,21.0,0.95,0.15,0.88,0.83,0.33,0.71,55.0,2.93,1.61,0.3,0.24,61.8,64.9,70.6,87.5,2.78,0.29,42.9,9.1,81.8,40.1,1.1,0.76,1.35,0.38,38.3,1.0993485342019544,0.0732899022801303,0.1465798045602606,0.0,0.0,1.0260586319218241,1.758957654723127,0.0,0.1245928338762215,0.16856677524429964,10.920195439739414,17.6628664495114,151.12377850162866,6.229641693811075,9.600977198697068,3.517915309446254,4.98371335504886,0.5130293159609121,0.5863192182410424,0.23452768729641693,-0.18322475570032573,1.758957654723127,38.990228013029316,1.6123778501628665,0.8061889250814332,1.1726384364820848,0.0732899022801303,16.270358306188925,1.0993485342019544,0.0732899022801303,0.1465798045602606,0.0732899022801303,0.5863192182410424,0.2931596091205212,1.0993485342019544,0.0732899022801303,0.0,0.0,0.0,0.0,2.785016286644951,2.3452768729641695,0.0,0.0,0.21986970684039087,0.1465798045602606,0.0732899022801303,0.21986970684039087,0.0,0.0,0.0,0.0732899022801303,0.0,0.36644951140065146,0.36644951140065146,0.0,0.21986970684039087,0.1465798045602606,0.21986970684039087,0.5130293159609121,0.8061889250814332,0.0,0.2931596091205212,0.6596091205211726,0.5130293159609121,0.0,27.996742671009773,0.2931596091205212,1.0993485342019544,9.161237785016286,17.809446254071663,7.182410423452769,27.850162866449512,0.8061889250814332,0.0732899022801303,0.6596091205211726,15.537459283387623,59.87785016286645,25.944625407166125,0.5863192182410424,0.36644951140065146,2.8583061889250816,1.1726384364820848,20.960912052117266,8.061889250814332,2.271986970684039,1.1726384364820848,2.396579804560261,1.048045602605863,0.0,1.3925081433224755,2.198697068403909,0.43973941368078173,0.0732899022801303,0.0,0.0,1.6856677524429968,1.3192182410423452,2.1254071661237783
Rennes,Leo Skiri Østigård,b35a7399,NOR,DF,24.0,0.07,0.0,0.07,0.05,0.02,0.05,33.3,0.44,0.15,0.17,0.11,84.8,87.8,90.8,60.6,0.59,0.0,68.2,50.0,50.0,40.1,-0.51,-0.91,-0.24,-0.53,70.1,0.07334963325183375,0.0,0.0,0.293398533007335,0.0,0.2200488997555012,3.667481662591687,0.0,0.022004889975550123,0.022004889975550123,49.58435207823961,58.45965770171149,947.6772616136919,16.943765281173594,19.290953545232274,27.359413202933986,30.146699266503667,4.841075794621027,7.995110024449878,0.014669926650366748,-0.014669926650366748,3.667481662591687,350.1711491442543,0.1466992665036675,3.0806845965770173,0.0,0.0,56.40586797066015,2.053789731051345,1.17359413202934,0.0,0.293398533007335,0.0,0.0,0.4400977995110024,0.07334963325183375,0.0,0.0,0.0,0.0,0.58679706601467,0.5134474327628362,0.0,0.0,0.07334963325183375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.466992665036675,1.3202933985330074,1.17359413202934,0.293398533007335,0.0,1.1002444987775062,1.6136919315403424,0.8801955990220048,0.7334963325183375,1.1002444987775062,2.567237163814181,5.941320293398533,0.07334963325183375,69.53545232273838,8.21515892420538,32.49388753056235,35.94132029339853,1.3936430317848412,0.8068459657701712,69.53545232273838,0.1466992665036675,0.07334963325183375,0.07334963325183375,35.94132029339853,177.5794621026895,82.51833740831296,0.1466992665036675,0.0,0.5134474327628362,0.07334963325183375,43.20293398533008,0.07334963325183375,1.3202933985330074,1.8337408312958434,1.17359413202934,1.4156479217603912,0.0,1.3202933985330074,0.36674816625916873,0.0,0.0,0.0,0.0,3.740831295843521,3.447432762836186,1.466992665036675
Lille,Ngal'Ayel Mukau,bb461b8a,COD,MF,19.0,0.0,0.08,0.0,0.06,0.05,0.06,18.2,0.83,0.15,0.0,0.07,89.1,92.2,93.3,87.2,1.51,0.08,58.6,52.9,47.1,38.9,0.53,0.1,0.48,0.2,50.0,0.07563025210084033,0.0,0.0,0.3025210084033613,0.0,1.4369747899159664,4.310924369747899,0.0,-0.06050420168067227,-0.06050420168067227,43.48739495798319,48.78151260504202,707.4453781512605,20.647058823529413,22.386554621848738,18.983193277310924,20.34453781512605,2.5714285714285716,2.9495798319327733,0.05294117647058823,0.0226890756302521,4.310924369747899,148.53781512605042,0.907563025210084,3.9327731092436973,0.6050420168067226,0.07563025210084033,48.252100840336134,0.37815126050420167,0.0,0.07563025210084033,0.15126050420168066,0.37815126050420167,0.15126050420168066,1.2857142857142858,0.226890756302521,0.0,0.0,0.0,0.0,1.5126050420168067,1.4369747899159664,0.0,0.0,0.07563025210084033,0.0,0.0,0.07563025210084033,0.0,0.0,0.0,0.0,0.0,2.495798319327731,1.361344537815126,0.680672268907563,1.6638655462184875,0.15126050420168066,1.2857142857142858,2.19327731092437,1.0588235294117647,0.0,1.134453781512605,3.630252100840336,1.6638655462184875,0.0,58.84033613445378,1.4369747899159664,8.697478991596638,35.2436974789916,15.201680672268907,1.2100840336134453,58.84033613445378,1.2857142857142858,0.680672268907563,0.6050420168067226,32.21848739495798,134.54621848739495,64.36134453781513,1.361344537815126,0.226890756302521,1.361344537815126,0.6050420168067226,43.109243697478995,3.2521008403361344,1.815126050420168,1.2857142857142858,1.784873949579832,1.3084033613445378,0.0,1.4369747899159664,1.134453781512605,0.0,0.0,0.0,0.0,4.764705882352941,1.0588235294117647,1.0588235294117647
Toulouse,Shavy Babicka,c6f0d5d4,GAB,"MF,FW",24.0,0.3,0.15,0.3,0.3,0.12,0.3,45.0,1.52,0.68,0.2,0.2,67.1,76.1,70.6,33.3,2.2,0.38,47.6,29.7,56.8,38.8,-0.23,-0.42,0.51,0.24,29.2,0.45531197301854975,0.0,0.0,0.15177065767284992,0.0,2.7318718381112985,1.5935919055649241,0.0,0.007588532883642495,0.007588532883642495,14.873524451939291,22.15851602023609,198.51602023608768,8.954468802698145,11.762225969645868,4.5531197301854975,6.450252951096122,0.3794266441821248,1.1382799325463744,0.14418212478920742,0.03035413153456998,1.5935919055649241,48.79426644182125,0.9865092748735245,0.6070826306913997,0.9865092748735245,0.3794266441821248,21.172006745362562,0.8347386172006745,0.07588532883642496,0.07588532883642496,0.22765598650927488,2.959527824620573,0.15177065767284992,0.9106239460370995,0.6829679595278246,0.0,0.0,0.0,0.0,2.2006745362563236,1.5177065767284992,0.07588532883642496,0.22765598650927488,0.0,0.22765598650927488,0.15177065767284992,0.22765598650927488,0.0,0.07588532883642496,0.0,0.07588532883642496,0.0,1.5935919055649241,0.9106239460370995,0.45531197301854975,0.8347386172006745,0.30354131534569984,0.7588532883642496,1.5935919055649241,1.0623946037099494,0.0,0.22765598650927488,1.821247892074199,0.30354131534569984,0.22765598650927488,32.47892074198988,0.30354131534569984,3.490725126475548,11.003372681281618,19.12310286677909,4.021922428330523,32.47892074198988,2.8077571669477233,0.8347386172006745,1.5935919055649241,20.716694772344013,129.61214165261381,66.09612141652615,1.2900505902192243,1.0623946037099494,2.124789207419899,1.3659359190556493,22.765598650927487,9.258010118043845,1.4418212478920742,1.669477234401349,1.7681281618887015,1.2596964586846544,0.0,1.2141652613827993,1.5935919055649241,0.5311973018549747,0.0,0.0,0.0,4.097807757166947,0.5311973018549747,1.2900505902192243
Rennes,Jordan James,f719ad7f,WAL,MF,20.0,0.0,0.08,0.0,0.07,0.15,0.07,17.6,1.3,0.23,0.0,0.05,84.1,86.9,90.6,68.0,3.36,0.46,53.3,42.9,47.6,38.5,0.38,0.57,0.52,0.72,58.8,0.07640067911714771,0.0,0.0,0.30560271646859083,0.0,1.6044142614601018,5.118845500848896,0.0,-0.06876061120543293,-0.06876061120543293,36.90152801358234,43.853989813242784,640.2376910016978,17.190152801358234,19.787775891341255,14.745331069609508,16.273344651952463,3.896434634974533,5.730050933786078,0.1298811544991511,-0.06876061120543293,5.118845500848896,191.30730050933786,1.833616298811545,4.202037351443124,0.9168081494057725,0.15280135823429541,40.18675721561969,3.590831918505942,1.2224108658743633,0.07640067911714771,0.6876061120543294,2.597623089983022,0.07640067911714771,0.6112054329371817,0.15280135823429541,2.2156196943972835,0.45840407470288624,0.7640067911714771,0.0,3.3616298811544993,1.9864176570458405,0.8404074702886248,0.15280135823429541,0.30560271646859083,0.07640067911714771,0.0,0.38200339558573854,0.0,0.0,0.07640067911714771,0.0,0.0,2.2920203735144313,1.4516129032258065,0.6112054329371817,1.3752122241086588,0.30560271646859083,1.2224108658743633,2.2920203735144313,1.069609507640068,0.07640067911714771,1.069609507640068,3.3616298811544993,1.298811544991511,0.07640067911714771,53.78607809847199,1.298811544991511,10.237691001697792,29.64346349745331,14.210526315789474,1.4516129032258065,53.78607809847199,1.6044142614601018,0.6876061120543294,0.7640067911714771,25.67062818336163,115.74702886247877,58.446519524618,0.6876061120543294,0.45840407470288624,0.9932088285229203,0.8404074702886248,36.21392190152801,1.1460101867572157,1.6044142614601018,1.2224108658743633,1.6349745331069607,1.1154499151103565,0.0,1.9864176570458405,1.1460101867572157,0.07640067911714771,0.0,0.0,0.0,4.125636672325976,0.7640067911714771,0.534804753820034
Le Havre,Christopher Operi,914bb955,CIV,"DF,FW",27.0,0.0,0.15,0.0,0.02,0.17,0.02,14.3,0.54,0.08,0.0,0.04,71.4,91.1,77.3,37.4,2.77,0.23,58.3,51.9,48.1,38.2,-1.62,-1.14,-0.98,-0.57,64.7,0.15397775876817793,0.0,0.0,0.15397775876817793,0.07698887938408897,2.155688622754491,4.0034217279726265,0.15397775876817793,-0.023096663815226688,-0.023096663815226688,41.035072711719415,57.51069289991446,725.5431993156544,18.169375534644995,19.940119760479043,17.553464499572286,22.711719418306245,4.46535500427716,11.93327630453379,0.24636441402908468,-0.015397775876817793,4.0034217279726265,262.68605645851153,1.8477331052181352,2.7715996578272026,1.5397775876817792,1.0008554319931566,42.112917023096664,15.243798118049614,3.9264328485885374,0.07698887938408897,0.4619332763045338,9.854576561163388,0.15397775876817793,1.6937553464499573,8.622754491017965,2.694610778443114,1.5397775876817792,0.9238665526090676,0.0,2.7715996578272026,1.3857998289136013,1.0008554319931566,0.07698887938408897,0.15397775876817793,0.15397775876817793,0.0,0.07698887938408897,0.07698887938408897,0.0,0.07698887938408897,0.0,0.0,1.0008554319931566,0.6928999144568007,0.4619332763045338,0.15397775876817793,0.3849443969204448,0.5389221556886228,0.9238665526090676,1.5397775876817792,0.4619332763045338,1.0778443113772456,2.078699743370402,2.309666381522669,0.0,67.59623609923011,3.1565440547476475,18.246364414029085,26.71514114627887,23.250641573994866,0.9238665526090676,67.59623609923011,2.078699743370402,1.0778443113772456,1.0008554319931566,32.18135158254919,146.12489307100086,71.98460222412318,1.6167664670658684,0.2309666381522669,1.0778443113772456,0.8468776732249786,38.57142857142857,5.004277159965783,0.6159110350727117,2.23267750213858,0.8160821214713431,1.7938408896492728,0.07698887938408897,0.6928999144568007,1.2318220701454234,0.2309666381522669,0.0,0.0,0.0,3.9264328485885374,0.8468776732249786,0.4619332763045338
Montpellier,Arnaud Nordin,7b9a9e25,FRA,FW,26.0,0.31,0.08,0.23,0.32,0.07,0.19,42.3,2.01,0.85,0.12,0.1,69.9,80.4,70.7,50.0,2.32,0.23,52.4,45.1,45.1,38.1,-1.54,0.17,-0.97,-0.15,38.7,0.38593481989708406,0.07718696397941681,0.15437392795883362,0.15437392795883362,0.0,3.9365351629502574,1.7753001715265866,0.0,-0.007718696397941681,0.038593481989708404,17.9073756432247,25.62607204116638,251.6295025728988,11.423670668953688,14.202401372212693,5.017152658662092,7.101200686106346,0.8490566037735849,1.6981132075471699,0.0849056603773585,0.007718696397941681,1.7753001715265866,45.0,1.1578044596912522,0.4631217838765009,0.9262435677530018,0.4631217838765009,24.39108061749571,1.0034305317324186,0.23156089193825044,0.23156089193825044,0.0,2.7015437392795882,0.23156089193825044,1.1578044596912522,0.6174957118353345,0.0,0.0,0.0,0.0,2.3156089193825045,1.620926243567753,0.0,0.23156089193825044,0.23156089193825044,0.15437392795883362,0.07718696397941681,0.23156089193825044,0.0,0.0,0.0,0.0,0.0,1.8524871355060035,1.1578044596912522,0.4631217838765009,1.234991423670669,0.15437392795883362,0.8490566037735849,1.620926243567753,0.9262435677530018,0.0,0.38593481989708406,2.2384219554030875,0.5403087478559176,0.0,38.516295025728986,0.4631217838765009,4.862778730703259,14.665523156089193,19.991423670668954,3.7821612349914235,38.36192109777016,3.9365351629502574,1.7753001715265866,1.7753001715265866,24.93138936535163,183.08747855917667,96.25214408233276,1.620926243567753,1.6981132075471699,2.855917667238422,1.0806174957118353,27.710120068610635,8.567753001715266,1.0806174957118353,2.6243567753001713,1.134648370497427,2.0994854202401374,0.0,1.0034305317324186,3.0874785591766725,0.07718696397941681,0.0,0.0,0.0,3.62778730703259,0.9262435677530018,1.4665523156089193
